570,570,570,-85.83291735870269,-93.35465145475666,-92.42347560898315,-95.4018713945171,-100.0,-100.0,-100.0,-93.72838803786544,-98.69764742533684,-100.0,-100.0,-100.0,-100.0,-97.219059653591,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.84716666974712,-85.7508273100248,-89.61478383306371,-97.19439646517374,-90.21809786726564,-100.0,-93.750762169667,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
571,571,571,-90.2691585986462,-97.04719131805308,-95.1734677581232,-96.66237749297838,-100.0,-100.0,-98.78090467320384,-94.318076447369,-97.99117123969262,-100.0,-100.0,-100.0,-100.0,-97.442071057001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.31595012690498,-90.19136399615071,-93.40779103591034,-95.73515698616004,-89.25249947713823,-100.0,-92.57907424410776,-100.0,-100.0,-100.0,-100.0,-99.11368907851224,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
572,572,572,-95.05221486576438,-97.11724429152892,-92.24849905415364,-95.37996889511538,-100.0,-100.0,-100.0,-94.00528404773677,-98.590831268549,-100.0,-100.0,-100.0,-100.0,-97.23695901285404,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.77924038612007,-90.41251210955744,-92.29547974053744,-96.63038031862848,-89.9754396896299,-100.0,-92.49418124338516,-100.0,-100.0,-100.0,-100.0,-99.3722206139616,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
573,573,573,-95.23061961481528,-98.80576589776167,-92.35247038452398,-95.12461189360906,-100.0,-100.0,-100.0,-93.99200985059264,-98.52052668454124,-100.0,-100.0,-100.0,-100.0,-97.11526932288926,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.67022201073188,-89.36662158428601,-91.6427517073812,-97.50128002465271,-89.95826444903493,-100.0,-92.42448122793058,-100.0,-100.0,-100.0,-100.0,-99.39646510833084,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
574,574,574,-99.13882412026511,-96.2201603008434,-92.613277044109,-95.19738879217384,-100.0,-100.0,-100.0,-93.947070793679,-98.46204842230148,-100.0,-100.0,-100.0,-100.0,-97.12755268694578,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.8140901342847,-89.53786802925896,-91.74599212593124,-97.46372459866735,-89.87058249039796,-100.0,-92.5188361973111,-100.0,-100.0,-100.0,-100.0,-99.38142865804316,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
575,575,575,-98.2421586106814,-96.51328166427392,-92.54508393945416,-95.17518737694016,-100.0,-100.0,-99.97442796261323,-93.98149670580672,-98.40276738058353,-100.0,-100.0,-100.0,-100.0,-97.12005968621013,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.39160836347784,-88.70463854352069,-92.43806816579747,-97.50836586324746,-89.74542260372348,-100.0,-92.49806180446384,-100.0,-100.0,-100.0,-100.0,-99.25876558686548,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
576,576,576,-98.57511569253457,-95.80209298850744,-92.40107951146216,-95.02571604388694,-100.0,-100.0,-99.8854514793406,-93.91556484960392,-98.46137161153732,-100.0,-100.0,-100.0,-100.0,-97.04300704372186,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.33012073270459,-88.33617285538763,-92.34736341104724,-97.96797728585432,-89.70227816629802,-100.0,-92.49730812219298,-100.0,-100.0,-100.0,-100.0,-99.19351480149224,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
577,577,577,-94.24112716130146,-95.75426488346284,-92.59079422345056,-94.7599211055122,-100.0,-100.0,-99.91308039481268,-93.8501259858159,-98.4158709235051,-100.0,-100.0,-100.0,-100.0,-97.00573471154284,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.46520193054259,-88.16139021269876,-92.95331243681004,-98.51736128087492,-89.64619928210388,-100.0,-92.49734568826584,-100.0,-100.0,-100.0,-100.0,-99.37090463072694,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
578,578,578,-93.10349651030448,-95.97523225890072,-92.9349961440611,-94.77904370504216,-100.0,-100.0,-99.75604814017268,-93.93290693415337,-98.43706245159797,-100.0,-100.0,-100.0,-100.0,-96.93179278261148,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.08392073757173,-87.35936340168648,-93.48030171965354,-98.709881317465,-89.54799586175456,-100.0,-92.52632373338028,-100.0,-100.0,-100.0,-100.0,-99.13871212738714,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
579,579,579,-92.10946741550092,-94.36665601165512,-92.95389292347346,-94.69757583921007,-100.0,-100.0,-99.7763466097135,-93.9787993186195,-98.28801316600972,-100.0,-100.0,-100.0,-100.0,-96.89697160970891,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.78783037219583,-88.01564065563342,-94.25722646533892,-99.1979462151261,-89.46265938116339,-100.0,-92.54205172675584,-100.0,-100.0,-100.0,-99.94184048810352,-99.23739360582326,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
580,580,580,-91.17976922644353,-94.31635575180798,-93.39015471362204,-94.60580770006712,-100.0,-100.0,-99.60615119197875,-93.9629021069942,-98.4638710297339,-100.0,-100.0,-100.0,-100.0,-96.85712539699416,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.24076037612315,-87.12648482364912,-95.11215547425914,-100.0,-89.3575898736733,-100.0,-92.55665173935802,-100.0,-100.0,-100.0,-100.0,-99.13901610787693,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
581,581,581,-93.70676322048624,-92.45821129203888,-93.4601491425614,-94.43133152444172,-100.0,-100.0,-99.7594884639233,-94.02705716287116,-98.15915145440437,-100.0,-100.0,-100.0,-100.0,-96.81580475805004,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.691683088646,-85.70702932413626,-96.96385588593844,-100.0,-89.16097774653872,-100.0,-92.5647002511198,-100.0,-100.0,-100.0,-99.90203134873693,-99.2251200960376,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
582,582,582,-91.89901187549316,-91.6358325238183,-93.7119336211892,-93.95250458856808,-100.0,-100.0,-99.33903244835736,-93.96431898118406,-98.09790547902946,-100.0,-100.0,-100.0,-100.0,-96.77319420339806,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.66293797112706,-85.29469158571533,-99.67105170450384,-100.0,-88.9541063871114,-100.0,-92.61292534919436,-100.0,-100.0,-100.0,-100.0,-99.13560260218864,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
583,583,583,-96.43580662927226,-88.91107423723959,-92.79180774532324,-93.10845699499338,-99.14979002790184,-100.0,-99.29886801137977,-94.1063848362904,-98.05743352386791,-100.0,-100.0,-100.0,-100.0,-96.67016430257488,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.42653833469004,-82.72108501773945,-100.0,-100.0,-88.89613747216023,-100.0,-92.9802894195823,-100.0,-100.0,-100.0,-100.0,-99.26541172078652,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
584,584,584,-69.2379097595667,-81.52839782768852,-100.0,-87.66004412139742,-95.9279497554179,-99.07251723852184,-97.46600707925394,-94.11472279759136,-98.35835831506772,-100.0,-100.0,-100.0,-100.0,-96.59541100066755,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.74606922835486,-78.01802918176259,-95.84768666325992,-91.58803684331924,-86.97124692888026,-100.0,-91.93556923249255,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
585,585,585,-74.57928256445828,-71.58378431238174,-80.94832242090979,-87.86662149664208,-89.30126851949737,-90.13431818271611,-94.3939796728814,-95.14409089453686,-96.76673531825033,-100.0,-100.0,-96.9112800766763,-99.4652968603052,-96.2621807420008,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.65368400630874,-68.13892046565194,-78.32054699664377,-84.6494727154089,-82.12913469365871,-93.15658448179003,-97.7404840554694,-100.0,-100.0,-100.0,-100.0,-92.38968645001836,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
586,586,586,-81.3766511831185,-77.74880267222694,-78.32838348728137,-83.0129040696686,-87.90177457889355,-100.0,-92.73184968964208,-89.08790219978827,-97.25252464531324,-97.02950541857562,-96.3955146166034,-100.0,-100.0,-96.51129141858944,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.04171591792964,-77.43854200441172,-76.96081551809473,-81.18601777180251,-92.73986547819749,-91.32428430424176,-91.54890818317354,-94.3466452644786,-95.92257837198966,-98.19929933536456,-93.88527017326294,-99.20259759017256,-98.35082580771147,-99.44624394790408,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
587,587,587,-75.0318612013699,-85.55083475768454,-85.96868095428947,-90.33545870457878,-96.03762703935048,-100.0,-99.51740286249208,-92.04255027855254,-98.1124147484521,-100.0,-100.0,-100.0,-100.0,-97.02501271702316,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.04542977132047,-87.61211721217798,-83.62064499289772,-87.43402253712509,-95.45049548285718,-100.0,-92.57363161981198,-100.0,-100.0,-100.0,-98.49540003779228,-98.99603742400468,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
588,588,588,-77.90242549196489,-87.91077496635921,-88.64573303709092,-94.33708558988612,-100.0,-100.0,-96.93420376808696,-92.65830213620312,-97.319836362312,-100.0,-100.0,-100.0,-100.0,-96.88045477807874,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.55513635047654,-100.0,-81.90835839791463,-91.4658626417318,-90.56683227498176,-100.0,-93.45083228117822,-100.0,-100.0,-100.0,-98.7691125350733,-98.37472979788464,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
589,589,589,-71.58019568783935,-81.5678160782317,-85.18127251885917,-97.23519190292566,-100.0,-100.0,-93.92644683497066,-93.22549906030272,-97.17084102540169,-100.0,-100.0,-100.0,-100.0,-97.46652080334428,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.79321028831137,-88.92715208463841,-83.39353645905057,-94.10727197076343,-90.97987716461928,-98.79210199221696,-89.92483398892287,-100.0,-100.0,-100.0,-98.68706562780852,-99.70737278127802,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
590,590,590,-71.78226547740536,-82.37780018490261,-82.65724295881256,-93.33656451929863,-100.0,-94.59891272278452,-100.0,-92.79516366173844,-100.0,-100.0,-100.0,-100.0,-100.0,-96.86498640267078,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.29485499088123,-95.30660718553492,-87.4197603644989,-91.78205069083504,-93.63128137491486,-98.88823597087708,-92.51556640980812,-100.0,-100.0,-100.0,-98.37340493198732,-98.55243831185066,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
591,591,591,-72.14389397159775,-99.37535691387276,-87.2737223655671,-93.7491295286697,-100.0,-100.0,-100.0,-92.20891695633767,-98.63444049868862,-100.0,-100.0,-100.0,-100.0,-96.64328068340464,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.21570324326923,-82.32104525320308,-80.0804914726436,-88.1432820422165,-90.55114312037156,-100.0,-89.82442491857894,-100.0,-100.0,-100.0,-98.96688847497792,-98.3274527684604,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
592,592,592,-74.06383530645445,-92.43533336864326,-97.85987369884424,-89.08417917020938,-100.0,-96.17055269881,-100.0,-92.72871291656573,-98.21094915434873,-100.0,-100.0,-100.0,-100.0,-96.69064964846794,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.6636665654827,-91.8001952827752,-84.53188655101714,-89.39700471539474,-90.33492971708434,-99.28206388870794,-93.4307199153322,-100.0,-100.0,-100.0,-100.0,-99.18222354202165,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
593,593,593,-73.79093872923085,-92.69852019054024,-86.4591729606827,-92.56272341829384,-98.05465677078608,-100.0,-98.4444386418785,-92.9575302902998,-96.86193881739662,-100.0,-100.0,-100.0,-100.0,-96.17282711847118,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.9185698414611,-88.51469872948726,-88.78531398331046,-92.2258266175727,-92.61356815595028,-100.0,-92.29835255484085,-100.0,-100.0,-100.0,-98.44293645514804,-99.57385041312702,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,
